"k","signal_mode","method","beta","power_smooth"
2,"abundance","GLaD_0.5_unweighted",0.250502512562814,0.0374549049843627
2,"abundance","GLaD_0.5_unweighted",0.255276381909548,0.0374299404940821
2,"abundance","GLaD_0.5_unweighted",0.260050251256281,0.037416109969464
2,"abundance","GLaD_0.5_unweighted",0.264824120603015,0.0374134175157559
2,"abundance","GLaD_0.5_unweighted",0.269597989949749,0.0374218758280192
2,"abundance","GLaD_0.5_unweighted",0.274371859296482,0.0374415088406651
2,"abundance","GLaD_0.5_unweighted",0.279145728643216,0.0374723549182114
2,"abundance","GLaD_0.5_unweighted",0.28391959798995,0.0375144707103339
2,"abundance","GLaD_0.5_unweighted",0.288693467336683,0.0375679358272903
2,"abundance","GLaD_0.5_unweighted",0.293467336683417,0.0376328585347068
2,"abundance","GLaD_0.5_unweighted",0.298241206030151,0.0377093827225792
2,"abundance","GLaD_0.5_unweighted",0.303015075376884,0.0377976975395563
2,"abundance","GLaD_0.5_unweighted",0.307788944723618,0.0378980616945592
2,"abundance","GLaD_0.5_unweighted",0.312562814070352,0.0380108149767231
2,"abundance","GLaD_0.5_unweighted",0.317336683417085,0.0381363861052838
2,"abundance","GLaD_0.5_unweighted",0.322110552763819,0.0382753136551289
2,"abundance","GLaD_0.5_unweighted",0.326884422110553,0.0384282725300583
2,"abundance","GLaD_0.5_unweighted",0.331658291457286,0.0385961070731108
2,"abundance","GLaD_0.5_unweighted",0.33643216080402,0.0387798721994637
2,"abundance","GLaD_0.5_unweighted",0.341206030150754,0.0389808837398885
2,"abundance","GLaD_0.5_unweighted",0.345979899497487,0.0392007782948596
2,"abundance","GLaD_0.5_unweighted",0.350753768844221,0.0394415805210534
2,"abundance","GLaD_0.5_unweighted",0.355527638190955,0.0397057692593503
2,"abundance","GLaD_0.5_unweighted",0.360301507537688,0.0399963259138139
2,"abundance","GLaD_0.5_unweighted",0.365075376884422,0.0403167310526249
2,"abundance","GLaD_0.5_unweighted",0.369849246231156,0.0406708262331652
2,"abundance","GLaD_0.5_unweighted",0.374623115577889,0.0410624145569413
2,"abundance","GLaD_0.5_unweighted",0.379396984924623,0.0414944149809608
2,"abundance","GLaD_0.5_unweighted",0.384170854271357,0.0419673858071294
2,"abundance","GLaD_0.5_unweighted",0.38894472361809,0.0424774395944022
2,"abundance","GLaD_0.5_unweighted",0.393718592964824,0.0430141903074987
2,"abundance","GLaD_0.5_unweighted",0.398492462311558,0.0435603836791385
2,"abundance","GLaD_0.5_unweighted",0.403266331658291,0.0440060718124382
2,"abundance","GLaD_0.5_unweighted",0.408040201005025,0.0443729557051687
2,"abundance","GLaD_0.5_unweighted",0.412814070351759,0.0447014465791999
2,"abundance","GLaD_0.5_unweighted",0.417587939698492,0.0449989660542028
2,"abundance","GLaD_0.5_unweighted",0.422361809045226,0.0452752210383839
2,"abundance","GLaD_0.5_unweighted",0.42713567839196,0.0456389600879665
2,"abundance","GLaD_0.5_unweighted",0.431909547738693,0.0461025587065358
2,"abundance","GLaD_0.5_unweighted",0.436683417085427,0.0465252202818815
2,"abundance","GLaD_0.5_unweighted",0.441457286432161,0.04689496260821
2,"abundance","GLaD_0.5_unweighted",0.446231155778894,0.0472111209245362
2,"abundance","GLaD_0.5_unweighted",0.451005025125628,0.0474887342254985
2,"abundance","GLaD_0.5_unweighted",0.455778894472362,0.0477496409957426
2,"abundance","GLaD_0.5_unweighted",0.460552763819095,0.048057086578492
2,"abundance","GLaD_0.5_unweighted",0.465326633165829,0.048422464489904
2,"abundance","GLaD_0.5_unweighted",0.470100502512563,0.0488422021231047
2,"abundance","GLaD_0.5_unweighted",0.474874371859296,0.0493059788518317
2,"abundance","GLaD_0.5_unweighted",0.47964824120603,0.0496579824197715
2,"abundance","GLaD_0.5_unweighted",0.484422110552764,0.0500305688979772
2,"abundance","GLaD_0.5_unweighted",0.489195979899497,0.050435666355156
2,"abundance","GLaD_0.5_unweighted",0.493969849246231,0.0508807818638898
2,"abundance","GLaD_0.5_unweighted",0.498743718592965,0.0513706376069959
2,"abundance","GLaD_0.5_unweighted",0.503517587939698,0.0519408722293091
2,"abundance","GLaD_0.5_unweighted",0.508291457286432,0.0525833240567765
2,"abundance","GLaD_0.5_unweighted",0.513065326633166,0.0532895751932767
2,"abundance","GLaD_0.5_unweighted",0.5178391959799,0.0540419416764233
2,"abundance","GLaD_0.5_unweighted",0.522613065326633,0.0548168032716789
2,"abundance","GLaD_0.5_unweighted",0.527386934673367,0.0555138401737896
2,"abundance","GLaD_0.5_unweighted",0.5321608040201,0.0561608817065015
2,"abundance","GLaD_0.5_unweighted",0.536934673366834,0.0568482785720058
2,"abundance","GLaD_0.5_unweighted",0.541708542713568,0.0575700679671516
2,"abundance","GLaD_0.5_unweighted",0.546482412060301,0.0583152828657584
2,"abundance","GLaD_0.5_unweighted",0.551256281407035,0.0590835247380033
2,"abundance","GLaD_0.5_unweighted",0.556030150753769,0.0598852642223698
2,"abundance","GLaD_0.5_unweighted",0.560804020100502,0.0606949166778782
2,"abundance","GLaD_0.5_unweighted",0.565577889447236,0.061502797147244
2,"abundance","GLaD_0.5_unweighted",0.57035175879397,0.0622907768067276
2,"abundance","GLaD_0.5_unweighted",0.575125628140704,0.0630424550588949
2,"abundance","GLaD_0.5_unweighted",0.579899497487437,0.0637583326990563
2,"abundance","GLaD_0.5_unweighted",0.584673366834171,0.0644590801953112
2,"abundance","GLaD_0.5_unweighted",0.589447236180905,0.0651252016870147
2,"abundance","GLaD_0.5_unweighted",0.594221105527638,0.0657392300012548
2,"abundance","GLaD_0.5_unweighted",0.598994974874372,0.0662988315839297
2,"abundance","GLaD_0.5_unweighted",0.603768844221106,0.0669028453079951
2,"abundance","GLaD_0.5_unweighted",0.608542713567839,0.0674808118478382
2,"abundance","GLaD_0.5_unweighted",0.613316582914573,0.068007330100289
2,"abundance","GLaD_0.5_unweighted",0.618090452261307,0.0684763188612019
2,"abundance","GLaD_0.5_unweighted",0.62286432160804,0.0688841097557954
2,"abundance","GLaD_0.5_unweighted",0.627638190954774,0.0692674975939749
2,"abundance","GLaD_0.5_unweighted",0.632412060301508,0.0696487340564751
2,"abundance","GLaD_0.5_unweighted",0.637185929648241,0.0699948080423828
2,"abundance","GLaD_0.5_unweighted",0.641959798994975,0.0702914381213676
2,"abundance","GLaD_0.5_unweighted",0.646733668341709,0.0705290992657098
2,"abundance","GLaD_0.5_unweighted",0.651507537688442,0.0707144235115732
2,"abundance","GLaD_0.5_unweighted",0.656281407035176,0.0708262487737183
2,"abundance","GLaD_0.5_unweighted",0.66105527638191,0.0708282078285621
2,"abundance","GLaD_0.5_unweighted",0.665829145728643,0.0707203215087162
2,"abundance","GLaD_0.5_unweighted",0.670603015075377,0.0705195300613716
2,"abundance","GLaD_0.5_unweighted",0.67537688442211,0.0702482008170246
2,"abundance","GLaD_0.5_unweighted",0.680150753768844,0.0699273372668233
2,"abundance","GLaD_0.5_unweighted",0.684924623115578,0.0695738284174855
2,"abundance","GLaD_0.5_unweighted",0.689698492462312,0.069200091973736
2,"abundance","GLaD_0.5_unweighted",0.694472361809045,0.0688147417206228
2,"abundance","GLaD_0.5_unweighted",0.699246231155779,0.0684235001946784
2,"abundance","GLaD_0.5_unweighted",0.704020100502513,0.068030002688841
2,"abundance","GLaD_0.5_unweighted",0.708793969849246,0.0676363341740742
2,"abundance","GLaD_0.5_unweighted",0.71356783919598,0.0672435811412262
2,"abundance","GLaD_0.5_unweighted",0.718341708542714,0.0668522043258959
2,"abundance","GLaD_0.5_unweighted",0.723115577889447,0.0664622547446022
2,"abundance","GLaD_0.5_unweighted",0.727889447236181,0.066073518086446
2,"abundance","GLaD_0.5_unweighted",0.732663316582915,0.065685610674396
2,"abundance","GLaD_0.5_unweighted",0.737437185929648,0.0652980430773487
2,"abundance","GLaD_0.5_unweighted",0.742211055276382,0.0649102622603092
2,"abundance","GLaD_0.5_unweighted",0.746984924623115,0.0645216795300745
2,"abundance","GLaD_0.5_unweighted",0.751758793969849,0.0641316872969673
2,"abundance","GLaD_0.5_unweighted",0.756532663316583,0.0637395918628207
2,"abundance","GLaD_0.5_unweighted",0.761306532663317,0.0633446016409048
2,"abundance","GLaD_0.5_unweighted",0.76608040201005,0.0629459495762689
2,"abundance","GLaD_0.5_unweighted",0.770854271356784,0.0625429050046226
2,"abundance","GLaD_0.5_unweighted",0.775628140703518,0.0621347750432819
2,"abundance","GLaD_0.5_unweighted",0.780402010050251,0.0617209051630877
2,"abundance","GLaD_0.5_unweighted",0.785175879396985,0.0613006792141908
2,"abundance","GLaD_0.5_unweighted",0.789949748743719,0.0608735190895471
2,"abundance","GLaD_0.5_unweighted",0.794723618090452,0.0604388841504276
2,"abundance","GLaD_0.5_unweighted",0.799497487437186,0.0599962704982495
2,"abundance","GLaD_0.5_unweighted",0.80427135678392,0.0595452136133198
2,"abundance","GLaD_0.5_unweighted",0.809045226130653,0.059085301859499
2,"abundance","GLaD_0.5_unweighted",0.813819095477387,0.0586161606090344
2,"abundance","GLaD_0.5_unweighted",0.818592964824121,0.0581374445543421
2,"abundance","GLaD_0.5_unweighted",0.823366834170854,0.057648836974167
2,"abundance","GLaD_0.5_unweighted",0.828140703517588,0.0571500489903456
2,"abundance","GLaD_0.5_unweighted",0.832914572864322,0.05664081881835
2,"abundance","GLaD_0.5_unweighted",0.837688442211055,0.0561209110186096
2,"abundance","GLaD_0.5_unweighted",0.842462311557789,0.0555901157540307
2,"abundance","GLaD_0.5_unweighted",0.847236180904523,0.0550482480579073
2,"abundance","GLaD_0.5_unweighted",0.852010050251256,0.054495147593152
2,"abundance","GLaD_0.5_unweighted",0.85678391959799,0.0539306934103514
2,"abundance","GLaD_0.5_unweighted",0.861557788944724,0.0533548045214003
2,"abundance","GLaD_0.5_unweighted",0.866331658291457,0.0527674190514756
2,"abundance","GLaD_0.5_unweighted",0.871105527638191,0.0521684923724943
2,"abundance","GLaD_0.5_unweighted",0.875879396984925,0.0515579965390852
2,"abundance","GLaD_0.5_unweighted",0.880653266331658,0.0509359197488337
2,"abundance","GLaD_0.5_unweighted",0.885427135678392,0.0503022658256476
2,"abundance","GLaD_0.5_unweighted",0.890201005025126,0.0496570537252247
2,"abundance","GLaD_0.5_unweighted",0.894974874371859,0.0490003170616894
2,"abundance","GLaD_0.5_unweighted",0.899748743718593,0.0483321036545363
2,"abundance","GLaD_0.5_unweighted",0.904522613065327,0.047652483241174
2,"abundance","GLaD_0.5_unweighted",0.90929648241206,0.0469615762374494
2,"abundance","GLaD_0.5_unweighted",0.914070351758794,0.0462595246787707
2,"abundance","GLaD_0.5_unweighted",0.918844221105528,0.0455464803499203
2,"abundance","GLaD_0.5_unweighted",0.923618090452261,0.0448226043669067
2,"abundance","GLaD_0.5_unweighted",0.928391959798995,0.0440880667804011
2,"abundance","GLaD_0.5_unweighted",0.933165829145729,0.0433430461969398
2,"abundance","GLaD_0.5_unweighted",0.937939698492462,0.0425877294158811
2,"abundance","GLaD_0.5_unweighted",0.942713567839196,0.0418223110804499
2,"abundance","GLaD_0.5_unweighted",0.94748743718593,0.0410469933414758
2,"abundance","GLaD_0.5_unweighted",0.952261306532663,0.0402619866318529
2,"abundance","GLaD_0.5_unweighted",0.957035175879397,0.0394675372451245
2,"abundance","GLaD_0.5_unweighted",0.961809045226131,0.0386639303256911
2,"abundance","GLaD_0.5_unweighted",0.966582914572864,0.0378514607961715
2,"abundance","GLaD_0.5_unweighted",0.971356783919598,0.0370304314389068
2,"abundance","GLaD_0.5_unweighted",0.976130653266332,0.036201152487643
2,"abundance","GLaD_0.5_unweighted",0.980904522613065,0.0353639412336545
2,"abundance","GLaD_0.5_unweighted",0.985678391959799,0.0345191216449869
2,"abundance","GLaD_0.5_unweighted",0.990452261306533,0.0336670239976882
2,"abundance","GLaD_0.5_unweighted",0.995226130653266,0.0328079845180574
2,"abundance","GLaD_0.5_unweighted",1,0.0319423450350727
2,"abundance","GLaD_0.5_weighted",0.05,0.0368387642436455
2,"abundance","GLaD_0.5_weighted",0.0547738693467337,0.0406961260424243
2,"abundance","GLaD_0.5_weighted",0.0595477386934673,0.044653713165929
2,"abundance","GLaD_0.5_weighted",0.064321608040201,0.0487109020169728
2,"abundance","GLaD_0.5_weighted",0.0690954773869347,0.0528670606561147
2,"abundance","GLaD_0.5_weighted",0.0738693467336684,0.0571215488577736
2,"abundance","GLaD_0.5_weighted",0.078643216080402,0.0614737181757933
2,"abundance","GLaD_0.5_weighted",0.0834170854271357,0.0659229120193397
2,"abundance","GLaD_0.5_weighted",0.0881909547738693,0.0704684657401104
2,"abundance","GLaD_0.5_weighted",0.092964824120603,0.0751097067319617
2,"abundance","GLaD_0.5_weighted",0.0977386934673367,0.0798459545442103
2,"abundance","GLaD_0.5_weighted",0.10251256281407,0.0846765192711579
2,"abundance","GLaD_0.5_weighted",0.107286432160804,0.0896006682307044
2,"abundance","GLaD_0.5_weighted",0.112060301507538,0.0946176295363224
2,"abundance","GLaD_0.5_weighted",0.116834170854271,0.0997266246654253
2,"abundance","GLaD_0.5_weighted",0.121608040201005,0.104926870102491
2,"abundance","GLaD_0.5_weighted",0.126381909547739,0.110217577727643
2,"abundance","GLaD_0.5_weighted",0.131155778894472,0.115597955229304
2,"abundance","GLaD_0.5_weighted",0.135929648241206,0.121067206545762
2,"abundance","GLaD_0.5_weighted",0.14070351758794,0.126624532341629
2,"abundance","GLaD_0.5_weighted",0.145477386934673,0.132269130526566
2,"abundance","GLaD_0.5_weighted",0.150251256281407,0.138000196827439
2,"abundance","GLaD_0.5_weighted",0.155025125628141,0.143816942639564
2,"abundance","GLaD_0.5_weighted",0.159798994974874,0.149718639010432
2,"abundance","GLaD_0.5_weighted",0.164572864321608,0.155704573698634
2,"abundance","GLaD_0.5_weighted",0.169346733668342,0.161774039719111
2,"abundance","GLaD_0.5_weighted",0.174120603015075,0.167926336204208
2,"abundance","GLaD_0.5_weighted",0.178894472361809,0.174160769361819
2,"abundance","GLaD_0.5_weighted",0.183668341708543,0.180476653547556
2,"abundance","GLaD_0.5_weighted",0.188442211055276,0.186873312471401
2,"abundance","GLaD_0.5_weighted",0.19321608040201,0.193350080563463
2,"abundance","GLaD_0.5_weighted",0.197989949748744,0.199906304528713
2,"abundance","GLaD_0.5_weighted",0.202763819095477,0.20654135169899
2,"abundance","GLaD_0.5_weighted",0.207537688442211,0.213254716488695
2,"abundance","GLaD_0.5_weighted",0.212311557788945,0.220046017631513
2,"abundance","GLaD_0.5_weighted",0.217085427135678,0.226914922201428
2,"abundance","GLaD_0.5_weighted",0.221859296482412,0.233861146806595
2,"abundance","GLaD_0.5_weighted",0.226633165829146,0.240884461681071
2,"abundance","GLaD_0.5_weighted",0.231407035175879,0.247984695292622
2,"abundance","GLaD_0.5_weighted",0.236180904522613,0.255161739553351
2,"abundance","GLaD_0.5_weighted",0.240954773869347,0.26241555573786
2,"abundance","GLaD_0.5_weighted",0.24572864321608,0.269746181236031
2,"abundance","GLaD_0.5_weighted",0.250502512562814,0.27715373734582
2,"abundance","GLaD_0.5_weighted",0.255276381909548,0.284638498450892
2,"abundance","GLaD_0.5_weighted",0.260050251256281,0.29220103357105
2,"abundance","GLaD_0.5_weighted",0.264824120603015,0.299842096508919
2,"abundance","GLaD_0.5_weighted",0.269597989949749,0.307562612149193
2,"abundance","GLaD_0.5_weighted",0.274371859296482,0.3153636951233
2,"abundance","GLaD_0.5_weighted",0.279145728643216,0.323246671463216
2,"abundance","GLaD_0.5_weighted",0.28391959798995,0.331213103813504
2,"abundance","GLaD_0.5_weighted",0.288693467336683,0.339264820876065
2,"abundance","GLaD_0.5_weighted",0.293467336683417,0.34740395187702
2,"abundance","GLaD_0.5_weighted",0.298241206030151,0.35563296696039
2,"abundance","GLaD_0.5_weighted",0.303015075376884,0.363954718625608
2,"abundance","GLaD_0.5_weighted",0.307788944723618,0.372372424191677
2,"abundance","GLaD_0.5_weighted",0.312562814070352,0.380889750909242
2,"abundance","GLaD_0.5_weighted",0.317336683417085,0.38951094566079
2,"abundance","GLaD_0.5_weighted",0.322110552763819,0.398240922959374
2,"abundance","GLaD_0.5_weighted",0.326884422110553,0.40708535969621
2,"abundance","GLaD_0.5_weighted",0.331658291457286,0.416050792242847
2,"abundance","GLaD_0.5_weighted",0.33643216080402,0.425144703829901
2,"abundance","GLaD_0.5_weighted",0.341206030150754,0.434375578439316
2,"abundance","GLaD_0.5_weighted",0.345979899497487,0.443752877119268
2,"abundance","GLaD_0.5_weighted",0.350753768844221,0.453286858358112
2,"abundance","GLaD_0.5_weighted",0.355527638190955,0.46298810350353
2,"abundance","GLaD_0.5_weighted",0.360301507537688,0.472866558864546
2,"abundance","GLaD_0.5_weighted",0.365075376884422,0.482929787154984
2,"abundance","GLaD_0.5_weighted",0.369849246231156,0.493179937109303
2,"abundance","GLaD_0.5_weighted",0.374623115577889,0.503609064164292
2,"abundance","GLaD_0.5_weighted",0.379396984924623,0.514192904350812
2,"abundance","GLaD_0.5_weighted",0.384170854271357,0.524884782195084
2,"abundance","GLaD_0.5_weighted",0.38894472361809,0.535614836906206
2,"abundance","GLaD_0.5_weighted",0.393718592964824,0.546305279237303
2,"abundance","GLaD_0.5_weighted",0.398492462311558,0.556917768093348
2,"abundance","GLaD_0.5_weighted",0.403266331658291,0.567383307829897
2,"abundance","GLaD_0.5_weighted",0.408040201005025,0.577753831297214
2,"abundance","GLaD_0.5_weighted",0.412814070351759,0.588096440497571
2,"abundance","GLaD_0.5_weighted",0.417587939698492,0.598368203488903
2,"abundance","GLaD_0.5_weighted",0.422361809045226,0.608514664414025
2,"abundance","GLaD_0.5_weighted",0.42713567839196,0.618677375483981
2,"abundance","GLaD_0.5_weighted",0.431909547738693,0.62901261228852
2,"abundance","GLaD_0.5_weighted",0.436683417085427,0.639278571776874
2,"abundance","GLaD_0.5_weighted",0.441457286432161,0.649386660135779
2,"abundance","GLaD_0.5_weighted",0.446231155778894,0.659274403730894
2,"abundance","GLaD_0.5_weighted",0.451005025125628,0.66895035408879
2,"abundance","GLaD_0.5_weighted",0.455778894472362,0.678373631065961
2,"abundance","GLaD_0.5_weighted",0.460552763819095,0.68766235226814
2,"abundance","GLaD_0.5_weighted",0.465326633165829,0.696807758402425
2,"abundance","GLaD_0.5_weighted",0.470100502512563,0.705786353373091
2,"abundance","GLaD_0.5_weighted",0.474874371859296,0.714580304065439
2,"abundance","GLaD_0.5_weighted",0.47964824120603,0.723687518598833
2,"abundance","GLaD_0.5_weighted",0.484422110552764,0.732718714348261
2,"abundance","GLaD_0.5_weighted",0.489195979899497,0.74160119316725
2,"abundance","GLaD_0.5_weighted",0.493969849246231,0.750280388572696
2,"abundance","GLaD_0.5_weighted",0.498743718592965,0.758752477952794
2,"abundance","GLaD_0.5_weighted",0.503517587939698,0.76685717431425
2,"abundance","GLaD_0.5_weighted",0.508291457286432,0.774709607783243
2,"abundance","GLaD_0.5_weighted",0.513065326633166,0.782390888369543
2,"abundance","GLaD_0.5_weighted",0.5178391959799,0.789899823980447
2,"abundance","GLaD_0.5_weighted",0.522613065326633,0.797237312661003
2,"abundance","GLaD_0.5_weighted",0.527386934673367,0.804692470598054
2,"abundance","GLaD_0.5_weighted",0.5321608040201,0.812337558217672
2,"abundance","GLaD_0.5_weighted",0.536934673366834,0.819885165031793
2,"abundance","GLaD_0.5_weighted",0.541708542713568,0.827300906666272
2,"abundance","GLaD_0.5_weighted",0.546482412060301,0.834564330973728
2,"abundance","GLaD_0.5_weighted",0.551256281407035,0.841525510177025
2,"abundance","GLaD_0.5_weighted",0.556030150753769,0.847842638049379
2,"abundance","GLaD_0.5_weighted",0.560804020100502,0.853978939152444
2,"abundance","GLaD_0.5_weighted",0.565577889447236,0.859938378557957
2,"abundance","GLaD_0.5_weighted",0.57035175879397,0.865735892304384
2,"abundance","GLaD_0.5_weighted",0.575125628140704,0.871408730213864
2,"abundance","GLaD_0.5_weighted",0.579899497487437,0.877723188456087
2,"abundance","GLaD_0.5_weighted",0.584673366834171,0.883948962330713
2,"abundance","GLaD_0.5_weighted",0.589447236180905,0.890057125877758
2,"abundance","GLaD_0.5_weighted",0.594221105527638,0.896014565071225
2,"abundance","GLaD_0.5_weighted",0.598994974874372,0.90180140204278
2,"abundance","GLaD_0.5_weighted",0.603768844221106,0.906718883089511
2,"abundance","GLaD_0.5_weighted",0.608542713567839,0.9112803233412
2,"abundance","GLaD_0.5_weighted",0.613316582914573,0.915663089514093
2,"abundance","GLaD_0.5_weighted",0.618090452261307,0.919888089462009
2,"abundance","GLaD_0.5_weighted",0.62286432160804,0.923984777792533
2,"abundance","GLaD_0.5_weighted",0.627638190954774,0.928422238978698
2,"abundance","GLaD_0.5_weighted",0.632412060301508,0.933057035071231
2,"abundance","GLaD_0.5_weighted",0.637185929648241,0.93748318543029
2,"abundance","GLaD_0.5_weighted",0.641959798994975,0.941671707675688
2,"abundance","GLaD_0.5_weighted",0.646733668341709,0.945608233374089
2,"abundance","GLaD_0.5_weighted",0.651507537688442,0.949162754758061
2,"abundance","GLaD_0.5_weighted",0.656281407035176,0.952243077953496
2,"abundance","GLaD_0.5_weighted",0.66105527638191,0.955165676141993
2,"abundance","GLaD_0.5_weighted",0.665829145728643,0.95794234455184
2,"abundance","GLaD_0.5_weighted",0.670603015075377,0.960607523273344
2,"abundance","GLaD_0.5_weighted",0.67537688442211,0.963194228415152
2,"abundance","GLaD_0.5_weighted",0.680150753768844,0.965725622835602
2,"abundance","GLaD_0.5_weighted",0.684924623115578,0.968214636098573
2,"abundance","GLaD_0.5_weighted",0.689698492462312,0.970666465717051
2,"abundance","GLaD_0.5_weighted",0.694472361809045,0.97308136883844
2,"abundance","GLaD_0.5_weighted",0.699246231155779,0.9754568399395
2,"abundance","GLaD_0.5_weighted",0.704020100502513,0.977789068702562
2,"abundance","GLaD_0.5_weighted",0.708793969849246,0.980073845132761
2,"abundance","GLaD_0.5_weighted",0.71356783919598,0.982307000820572
2,"abundance","GLaD_0.5_weighted",0.718341708542714,0.98448463765783
2,"abundance","GLaD_0.5_weighted",0.723115577889447,0.986603236817808
2,"abundance","GLaD_0.5_weighted",0.727889447236181,0.98865968857886
2,"abundance","GLaD_0.5_weighted",0.732663316582915,0.990651280982626
2,"abundance","GLaD_0.5_weighted",0.737437185929648,0.992575669187936
2,"abundance","GLaD_0.5_weighted",0.742211055276382,0.994430837612759
2,"abundance","GLaD_0.5_weighted",0.746984924623115,0.996215061244576
2,"abundance","GLaD_0.5_weighted",0.751758793969849,0.997926870068352
2,"abundance","GLaD_0.5_weighted",0.756532663316583,0.999565052133037
2,"abundance","GLaD_0.5_weighted",0.761306532663317,1
2,"abundance","GLaD_0.5_weighted",0.76608040201005,1
2,"abundance","GLaD_0.5_weighted",0.770854271356784,1
2,"abundance","GLaD_0.5_weighted",0.775628140703518,1
2,"abundance","GLaD_0.5_weighted",0.780402010050251,1
2,"abundance","GLaD_0.5_weighted",0.785175879396985,1
2,"abundance","GLaD_0.5_weighted",0.789949748743719,1
2,"abundance","GLaD_0.5_weighted",0.794723618090452,1
2,"abundance","GLaD_0.5_weighted",0.799497487437186,1
2,"abundance","GLaD_0.5_weighted",0.80427135678392,1
2,"abundance","GLaD_0.5_weighted",0.809045226130653,1
2,"abundance","GLaD_0.5_weighted",0.813819095477387,1
2,"abundance","GLaD_0.5_weighted",0.818592964824121,1
2,"abundance","GLaD_0.5_weighted",0.823366834170854,1
2,"abundance","GLaD_0.5_weighted",0.828140703517588,1
2,"abundance","GLaD_0.5_weighted",0.832914572864322,1
2,"abundance","GLaD_0.5_weighted",0.837688442211055,1
2,"abundance","GLaD_0.5_weighted",0.842462311557789,1
2,"abundance","GLaD_0.5_weighted",0.847236180904523,1
2,"abundance","GLaD_0.5_weighted",0.852010050251256,1
2,"abundance","GLaD_0.5_weighted",0.85678391959799,1
2,"abundance","GLaD_0.5_weighted",0.861557788944724,1
2,"abundance","GLaD_0.5_weighted",0.866331658291457,1
2,"abundance","GLaD_0.5_weighted",0.871105527638191,1
2,"abundance","GLaD_0.5_weighted",0.875879396984925,1
2,"abundance","GLaD_0.5_weighted",0.880653266331658,1
2,"abundance","GLaD_0.5_weighted",0.885427135678392,1
2,"abundance","GLaD_0.5_weighted",0.890201005025126,1
2,"abundance","GLaD_0.5_weighted",0.894974874371859,1
2,"abundance","GLaD_0.5_weighted",0.899748743718593,1
2,"abundance","GLaD_0.5_weighted",0.904522613065327,1
2,"abundance","GLaD_0.5_weighted",0.90929648241206,1
2,"abundance","GLaD_0.5_weighted",0.914070351758794,1
