"k","signal_mode","method","beta","power_smooth"
2,"abundance","GLaD_0.5_unweighted",0.503517587939698,0.0519194935217266
2,"abundance","GLaD_0.5_unweighted",0.508291457286432,0.0525626173851333
2,"abundance","GLaD_0.5_unweighted",0.513065326633166,0.053269287977263
2,"abundance","GLaD_0.5_unweighted",0.5178391959799,0.054021858896801
2,"abundance","GLaD_0.5_unweighted",0.522613065326633,0.054796758274893
2,"abundance","GLaD_0.5_unweighted",0.527386934673367,0.0554936498655008
2,"abundance","GLaD_0.5_unweighted",0.5321608040201,0.0561405778531028
2,"abundance","GLaD_0.5_unweighted",0.536934673366834,0.0568280629076462
2,"abundance","GLaD_0.5_unweighted",0.541708542713568,0.0575501829482214
2,"abundance","GLaD_0.5_unweighted",0.546482412060301,0.0582959911287273
2,"abundance","GLaD_0.5_unweighted",0.551256281407035,0.0590648507183639
2,"abundance","GLaD_0.5_unweighted",0.556030150753769,0.0598666774177083
2,"abundance","GLaD_0.5_unweighted",0.560804020100502,0.0606765277723579
2,"abundance","GLaD_0.5_unweighted",0.565577889447236,0.0614847667211583
2,"abundance","GLaD_0.5_unweighted",0.57035175879397,0.0622732668022014
2,"abundance","GLaD_0.5_unweighted",0.575125628140704,0.0630256165938907
2,"abundance","GLaD_0.5_unweighted",0.579899497487437,0.0637426978656059
2,"abundance","GLaD_0.5_unweighted",0.584673366834171,0.0644448547721561
2,"abundance","GLaD_0.5_unweighted",0.589447236180905,0.0651125881237827
2,"abundance","GLaD_0.5_unweighted",0.594221105527638,0.0657284155973355
2,"abundance","GLaD_0.5_unweighted",0.598994974874372,0.0662899928597728
2,"abundance","GLaD_0.5_unweighted",0.603768844221106,0.0668952568502156
2,"abundance","GLaD_0.5_unweighted",0.608542713567839,0.0674744503683425
2,"abundance","GLaD_0.5_unweighted",0.613316582914573,0.0680024234948986
2,"abundance","GLaD_0.5_unweighted",0.618090452261307,0.0684730463908551
2,"abundance","GLaD_0.5_unweighted",0.62286432160804,0.0688825852216
2,"abundance","GLaD_0.5_unweighted",0.627638190954774,0.0692680668709803
2,"abundance","GLaD_0.5_unweighted",0.632412060301508,0.0696517639083011
2,"abundance","GLaD_0.5_unweighted",0.637185929648241,0.0700004172943399
2,"abundance","GLaD_0.5_unweighted",0.641959798994975,0.070299681980324
2,"abundance","GLaD_0.5_unweighted",0.646733668341709,0.0705399755000189
2,"abundance","GLaD_0.5_unweighted",0.651507537688442,0.0707276748658898
2,"abundance","GLaD_0.5_unweighted",0.656281407035176,0.0708413059082553
2,"abundance","GLaD_0.5_unweighted",0.66105527638191,0.0708449925358639
2,"abundance","GLaD_0.5_unweighted",0.665829145728643,0.0707387121923272
2,"abundance","GLaD_0.5_unweighted",0.670603015075377,0.0705393877642752
2,"abundance","GLaD_0.5_unweighted",0.67537688442211,0.0702693878234399
2,"abundance","GLaD_0.5_unweighted",0.680150753768844,0.0699497271700543
2,"abundance","GLaD_0.5_unweighted",0.684924623115578,0.0695973098045005
2,"abundance","GLaD_0.5_unweighted",0.689698492462312,0.0692245684267838
2,"abundance","GLaD_0.5_unweighted",0.694472361809045,0.0688401301501396
2,"abundance","GLaD_0.5_unweighted",0.699246231155779,0.0684497286773453
2,"abundance","GLaD_0.5_unweighted",0.704020100502513,0.0680570083826574
2,"abundance","GLaD_0.5_unweighted",0.708793969849246,0.067664061546452
2,"abundance","GLaD_0.5_unweighted",0.71356783919598,0.0672719805109194
2,"abundance","GLaD_0.5_unweighted",0.718341708542714,0.0668812306999624
2,"abundance","GLaD_0.5_unweighted",0.723115577889447,0.066491866912518
2,"abundance","GLaD_0.5_unweighted",0.727889447236181,0.0661036779197019
2,"abundance","GLaD_0.5_unweighted",0.732663316582915,0.0657162825863591
2,"abundance","GLaD_0.5_unweighted",0.737437185929648,0.0653291936066922
2,"abundance","GLaD_0.5_unweighted",0.742211055276382,0.0649418597493392
2,"abundance","GLaD_0.5_unweighted",0.746984924623115,0.0645536938759744
2,"abundance","GLaD_0.5_unweighted",0.751758793969849,0.064164089770642
2,"abundance","GLaD_0.5_unweighted",0.756532663316583,0.063772355477544
2,"abundance","GLaD_0.5_unweighted",0.761306532663317,0.0633777016716577
2,"abundance","GLaD_0.5_unweighted",0.76608040201005,0.0629793633553777
2,"abundance","GLaD_0.5_unweighted",0.770854271356784,0.0625766116899165
2,"abundance","GLaD_0.5_unweighted",0.775628140703518,0.0621687554127423
2,"abundance","GLaD_0.5_unweighted",0.780402010050251,0.0617551414316474
2,"abundance","GLaD_0.5_unweighted",0.785175879396985,0.0613351548691567
2,"abundance","GLaD_0.5_unweighted",0.789949748743719,0.0609082187417632
2,"abundance","GLaD_0.5_unweighted",0.794723618090452,0.060473793398809
2,"abundance","GLaD_0.5_unweighted",0.799497487437186,0.0600313758057258
2,"abundance","GLaD_0.5_unweighted",0.80427135678392,0.0595805021421798
2,"abundance","GLaD_0.5_unweighted",0.809045226130653,0.0591207611035123
2,"abundance","GLaD_0.5_unweighted",0.813819095477387,0.058651778246288
2,"abundance","GLaD_0.5_unweighted",0.818592964824121,0.0581732084055518
2,"abundance","GLaD_0.5_unweighted",0.823366834170854,0.0576847349652644
2,"abundance","GLaD_0.5_unweighted",0.828140703517588,0.0571860691186443
2,"abundance","GLaD_0.5_unweighted",0.832914572864322,0.0566769491217782
2,"abundance","GLaD_0.5_unweighted",0.837688442211055,0.0561571395475742
2,"abundance","GLaD_0.5_unweighted",0.842462311557789,0.0556264305455468
2,"abundance","GLaD_0.5_unweighted",0.847236180904523,0.0550846371116821
2,"abundance","GLaD_0.5_unweighted",0.852010050251256,0.0545315988457488
2,"abundance","GLaD_0.5_unweighted",0.85678391959799,0.0539671945939103
2,"abundance","GLaD_0.5_unweighted",0.861557788944724,0.0533913430135144
2,"abundance","GLaD_0.5_unweighted",0.866331658291457,0.0528039818782597
2,"abundance","GLaD_0.5_unweighted",0.871105527638191,0.0522050662217691
2,"abundance","GLaD_0.5_unweighted",0.875879396984925,0.0515945677739267
2,"abundance","GLaD_0.5_unweighted",0.880653266331658,0.0509724744214003
2,"abundance","GLaD_0.5_unweighted",0.885427135678392,0.0503387896912207
2,"abundance","GLaD_0.5_unweighted",0.890201005025126,0.0496935322564106
2,"abundance","GLaD_0.5_unweighted",0.894974874371859,0.0490367354627501
2,"abundance","GLaD_0.5_unweighted",0.899748743718593,0.0483684468758226
2,"abundance","GLaD_0.5_unweighted",0.904522613065327,0.0476887360098293
2,"abundance","GLaD_0.5_unweighted",0.90929648241206,0.0469977231462019
2,"abundance","GLaD_0.5_unweighted",0.914070351758794,0.046295550217958
2,"abundance","GLaD_0.5_unweighted",0.918844221105528,0.0455823689167935
2,"abundance","GLaD_0.5_unweighted",0.923618090452261,0.0448583402749083
2,"abundance","GLaD_0.5_unweighted",0.928391959798995,0.0441236342684269
2,"abundance","GLaD_0.5_unweighted",0.933165829145729,0.0433784294385876
2,"abundance","GLaD_0.5_unweighted",0.937939698492462,0.0426229125286944
2,"abundance","GLaD_0.5_unweighted",0.942713567839196,0.0418572781351588
2,"abundance","GLaD_0.5_unweighted",0.94748743718593,0.0410817283712423
2,"abundance","GLaD_0.5_unweighted",0.952261306532663,0.0402964736455734
2,"abundance","GLaD_0.5_unweighted",0.957035175879397,0.0395017603434982
2,"abundance","GLaD_0.5_unweighted",0.961809045226131,0.0386978738294437
2,"abundance","GLaD_0.5_unweighted",0.966582914572864,0.0378851092682737
2,"abundance","GLaD_0.5_unweighted",0.971356783919598,0.0370637697007712
2,"abundance","GLaD_0.5_unweighted",0.976130653266332,0.0362341656348204
2,"abundance","GLaD_0.5_unweighted",0.980904522613065,0.0353966146510423
2,"abundance","GLaD_0.5_unweighted",0.985678391959799,0.034551441021561
2,"abundance","GLaD_0.5_unweighted",0.990452261306533,0.0336989753407666
2,"abundance","GLaD_0.5_unweighted",0.995226130653266,0.0328395541671036
2,"abundance","GLaD_0.5_unweighted",1,0.0319735196750445
2,"abundance","GLaD_0.5_weighted",0.05,0.036862063992281
2,"abundance","GLaD_0.5_weighted",0.0547738693467337,0.0407165749206358
2,"abundance","GLaD_0.5_weighted",0.0595477386934673,0.044671365886617
2,"abundance","GLaD_0.5_weighted",0.064321608040201,0.0487258127072358
2,"abundance","GLaD_0.5_weighted",0.0690954773869347,0.0528792828693914
2,"abundance","GLaD_0.5_weighted",0.0738693467336684,0.0571311355866093
2,"abundance","GLaD_0.5_weighted",0.078643216080402,0.0614807218652485
2,"abundance","GLaD_0.5_weighted",0.0834170854271357,0.0659273845810532
2,"abundance","GLaD_0.5_weighted",0.0881909547738693,0.0704704585670413
2,"abundance","GLaD_0.5_weighted",0.092964824120603,0.0751092707138273
2,"abundance","GLaD_0.5_weighted",0.0977386934673367,0.0798431400836438
2,"abundance","GLaD_0.5_weighted",0.10251256281407,0.0846713763045914
2,"abundance","GLaD_0.5_weighted",0.107286432160804,0.0895932463262416
2,"abundance","GLaD_0.5_weighted",0.112060301507538,0.0946079779831498
2,"abundance","GLaD_0.5_weighted",0.116834170854271,0.0997147924893315
2,"abundance","GLaD_0.5_weighted",0.121608040201005,0.104912906078874
2,"abundance","GLaD_0.5_weighted",0.126381909547739,0.11020153039495
2,"abundance","GLaD_0.5_weighted",0.131155778894472,0.115579872902924
2,"abundance","GLaD_0.5_weighted",0.135929648241206,0.121047137332384
2,"abundance","GLaD_0.5_weighted",0.14070351758794,0.126602524154091
2,"abundance","GLaD_0.5_weighted",0.145477386934673,0.132245231099224
2,"abundance","GLaD_0.5_weighted",0.150251256281407,0.137974453732071
2,"abundance","GLaD_0.5_weighted",0.155025125628141,0.143789403314144
2,"abundance","GLaD_0.5_weighted",0.159798994974874,0.149689350819262
2,"abundance","GLaD_0.5_weighted",0.164572864321608,0.155673583961665
2,"abundance","GLaD_0.5_weighted",0.169346733668342,0.161741395733064
2,"abundance","GLaD_0.5_weighted",0.174120603015075,0.167892085264278
2,"abundance","GLaD_0.5_weighted",0.178894472361809,0.174124958783981
2,"abundance","GLaD_0.5_weighted",0.183668341708543,0.180439330691505
2,"abundance","GLaD_0.5_weighted",0.188442211055276,0.186834524764152
2,"abundance","GLaD_0.5_weighted",0.19321608040201,0.19330987552364
2,"abundance","GLaD_0.5_weighted",0.197989949748744,0.199864729791572
2,"abundance","GLaD_0.5_weighted",0.202763819095477,0.206498455048286
2,"abundance","GLaD_0.5_weighted",0.207537688442211,0.213210545985805
2,"abundance","GLaD_0.5_weighted",0.212311557788945,0.220000621739845
2,"abundance","GLaD_0.5_weighted",0.217085427135678,0.226868349838469
2,"abundance","GLaD_0.5_weighted",0.221859296482412,0.233813447395025
2,"abundance","GLaD_0.5_weighted",0.226633165829146,0.240835685201233
2,"abundance","GLaD_0.5_weighted",0.231407035175879,0.247934892336376
2,"abundance","GLaD_0.5_weighted",0.236180904522613,0.255110961379321
2,"abundance","GLaD_0.5_weighted",0.240954773869347,0.262363854328064
2,"abundance","GLaD_0.5_weighted",0.24572864321608,0.269693609353868
2,"abundance","GLaD_0.5_weighted",0.250502512562814,0.277100348595245
2,"abundance","GLaD_0.5_weighted",0.255276381909548,0.284584347209906
2,"abundance","GLaD_0.5_weighted",0.260050251256281,0.292146174655008
2,"abundance","GLaD_0.5_weighted",0.264824120603015,0.299786585099727
2,"abundance","GLaD_0.5_weighted",0.269597989949749,0.307506503786684
2,"abundance","GLaD_0.5_weighted",0.274371859296482,0.315307045694825
2,"abundance","GLaD_0.5_weighted",0.279145728643216,0.323189537190941
2,"abundance","GLaD_0.5_weighted",0.28391959798995,0.331155541238719
2,"abundance","GLaD_0.5_weighted",0.288693467336683,0.339206886839616
2,"abundance","GLaD_0.5_weighted",0.293467336683417,0.347345703494635
2,"abundance","GLaD_0.5_weighted",0.298241206030151,0.355574461591229
2,"abundance","GLaD_0.5_weighted",0.303015075376884,0.363896013867024
2,"abundance","GLaD_0.5_weighted",0.307788944723618,0.372313578316702
2,"abundance","GLaD_0.5_weighted",0.312562814070352,0.380830823230407
2,"abundance","GLaD_0.5_weighted",0.317336683417085,0.389451996580746
2,"abundance","GLaD_0.5_weighted",0.322110552763819,0.398182013992436
2,"abundance","GLaD_0.5_weighted",0.326884422110553,0.407026553452936
2,"abundance","GLaD_0.5_weighted",0.331658291457286,0.415992152354642
2,"abundance","GLaD_0.5_weighted",0.33643216080402,0.425086294777774
2,"abundance","GLaD_0.5_weighted",0.341206030150754,0.434317465231133
2,"abundance","GLaD_0.5_weighted",0.345979899497487,0.443695124730021
2,"abundance","GLaD_0.5_weighted",0.350753768844221,0.453229530802912
2,"abundance","GLaD_0.5_weighted",0.355527638190955,0.46293126194042
2,"abundance","GLaD_0.5_weighted",0.360301507537688,0.472810258139086
2,"abundance","GLaD_0.5_weighted",0.365075376884422,0.482874071898849
2,"abundance","GLaD_0.5_weighted",0.369849246231156,0.49312483640241
2,"abundance","GLaD_0.5_weighted",0.374623115577889,0.503554584388145
2,"abundance","GLaD_0.5_weighted",0.379396984924623,0.514139020630624
2,"abundance","GLaD_0.5_weighted",0.384170854271357,0.524831430353578
2,"abundance","GLaD_0.5_weighted",0.38894472361809,0.535561910684484
2,"abundance","GLaD_0.5_weighted",0.393718592964824,0.546252641320767
2,"abundance","GLaD_0.5_weighted",0.398492462311558,0.556865286194782
2,"abundance","GLaD_0.5_weighted",0.403266331658291,0.567330423776373
2,"abundance","GLaD_0.5_weighted",0.408040201005025,0.577700249986184
2,"abundance","GLaD_0.5_weighted",0.412814070351759,0.588042174334489
2,"abundance","GLaD_0.5_weighted",0.417587939698492,0.598313337534053
2,"abundance","GLaD_0.5_weighted",0.422361809045226,0.608459325076056
2,"abundance","GLaD_0.5_weighted",0.42713567839196,0.618621809843284
2,"abundance","GLaD_0.5_weighted",0.431909547738693,0.628956973962426
2,"abundance","GLaD_0.5_weighted",0.436683417085427,0.639222846006382
2,"abundance","GLaD_0.5_weighted",0.441457286432161,0.649330844708825
2,"abundance","GLaD_0.5_weighted",0.446231155778894,0.659218509588574
2,"abundance","GLaD_0.5_weighted",0.451005025125628,0.66889436105429
2,"abundance","GLaD_0.5_weighted",0.455778894472362,0.678317554213074
2,"abundance","GLaD_0.5_weighted",0.460552763819095,0.687606436510209
2,"abundance","GLaD_0.5_weighted",0.465326633165829,0.69675223903189
2,"abundance","GLaD_0.5_weighted",0.470100502512563,0.70573143043191
2,"abundance","GLaD_0.5_weighted",0.474874371859296,0.714526133603926
2,"abundance","GLaD_0.5_weighted",0.47964824120603,0.723633614417431
2,"abundance","GLaD_0.5_weighted",0.484422110552764,0.732665109787909
2,"abundance","GLaD_0.5_weighted",0.489195979899497,0.741547962455273
2,"abundance","GLaD_0.5_weighted",0.493969849246231,0.750227633772734
2,"abundance","GLaD_0.5_weighted",0.498743718592965,0.758700322380994
2,"abundance","GLaD_0.5_weighted",0.503517587939698,0.766806151757116
2,"abundance","GLaD_0.5_weighted",0.508291457286432,0.774660003514122
2,"abundance","GLaD_0.5_weighted",0.513065326633166,0.782342834391423
2,"abundance","GLaD_0.5_weighted",0.5178391959799,0.78985340822756
2,"abundance","GLaD_0.5_weighted",0.522613065326633,0.79719257352357
2,"abundance","GLaD_0.5_weighted",0.527386934673367,0.804649139329956
2,"abundance","GLaD_0.5_weighted",0.5321608040201,0.812295464802943
2,"abundance","GLaD_0.5_weighted",0.536934673366834,0.819844450932043
2,"abundance","GLaD_0.5_weighted",0.541708542713568,0.827261707628726
2,"abundance","GLaD_0.5_weighted",0.546482412060301,0.834526755343349
2,"abundance","GLaD_0.5_weighted",0.551256281407035,0.841489677776031
2,"abundance","GLaD_0.5_weighted",0.556030150753769,0.84780871298892
2,"abundance","GLaD_0.5_weighted",0.560804020100502,0.853946902477651
2,"abundance","GLaD_0.5_weighted",0.565577889447236,0.859908193962025
2,"abundance","GLaD_0.5_weighted",0.57035175879397,0.865707496711255
2,"abundance","GLaD_0.5_weighted",0.575125628140704,0.871382042016918
2,"abundance","GLaD_0.5_weighted",0.579899497487437,0.877698219115803
2,"abundance","GLaD_0.5_weighted",0.584673366834171,0.883925662829521
2,"abundance","GLaD_0.5_weighted",0.589447236180905,0.890035408793426
2,"abundance","GLaD_0.5_weighted",0.594221105527638,0.895994323168197
2,"abundance","GLaD_0.5_weighted",0.598994974874372,0.901782562291424
2,"abundance","GLaD_0.5_weighted",0.603768844221106,0.906701519020563
2,"abundance","GLaD_0.5_weighted",0.608542713567839,0.911264365776786
2,"abundance","GLaD_0.5_weighted",0.613316582914573,0.91564844984602
2,"abundance","GLaD_0.5_weighted",0.618090452261307,0.919874679864679
2,"abundance","GLaD_0.5_weighted",0.62286432160804,0.923972512260407
2,"abundance","GLaD_0.5_weighted",0.627638190954774,0.928411137972962
2,"abundance","GLaD_0.5_weighted",0.632412060301508,0.933047219519985
2,"abundance","GLaD_0.5_weighted",0.637185929648241,0.937474720306649
2,"abundance","GLaD_0.5_weighted",0.641959798994975,0.941664628910865
2,"abundance","GLaD_0.5_weighted",0.646733668341709,0.945602517604116
2,"abundance","GLaD_0.5_weighted",0.651507537688442,0.949158153267813
2,"abundance","GLaD_0.5_weighted",0.656281407035176,0.952239204942068
2,"abundance","GLaD_0.5_weighted",0.66105527638191,0.955162478577136
2,"abundance","GLaD_0.5_weighted",0.665829145728643,0.957939775125832
2,"abundance","GLaD_0.5_weighted",0.670603015075377,0.960605543010486
2,"abundance","GLaD_0.5_weighted",0.67537688442211,0.96319280704547
2,"abundance","GLaD_0.5_weighted",0.680150753768844,0.965724737697076
2,"abundance","GLaD_0.5_weighted",0.684924623115578,0.968214270483903
2,"abundance","GLaD_0.5_weighted",0.689698492462312,0.970666607246446
2,"abundance","GLaD_0.5_weighted",0.694472361809045,0.97308200810352
2,"abundance","GLaD_0.5_weighted",0.699246231155779,0.975457969463402
2,"abundance","GLaD_0.5_weighted",0.704020100502513,0.977790682015893
2,"abundance","GLaD_0.5_weighted",0.708793969849246,0.980075935255246
2,"abundance","GLaD_0.5_weighted",0.71356783919598,0.982309559665582
2,"abundance","GLaD_0.5_weighted",0.718341708542714,0.98448765596321
2,"abundance","GLaD_0.5_weighted",0.723115577889447,0.986606704129423
2,"abundance","GLaD_0.5_weighted",0.727889447236181,0.988663593266515
2,"abundance","GLaD_0.5_weighted",0.732663316582915,0.990655610275719
2,"abundance","GLaD_0.5_weighted",0.737437185929648,0.992580409222658
2,"abundance","GLaD_0.5_weighted",0.742211055276382,0.994435973485656
2,"abundance","GLaD_0.5_weighted",0.746984924623115,0.99622057706922
2,"abundance","GLaD_0.5_weighted",0.751758793969849,0.99793274903503
2,"abundance","GLaD_0.5_weighted",0.756532663316583,0.999571276653995
2,"abundance","GLaD_0.5_weighted",0.761306532663317,1
2,"abundance","GLaD_0.5_weighted",0.76608040201005,1
2,"abundance","GLaD_0.5_weighted",0.770854271356784,1
2,"abundance","GLaD_0.5_weighted",0.775628140703518,1
2,"abundance","GLaD_0.5_weighted",0.780402010050251,1
2,"abundance","GLaD_0.5_weighted",0.785175879396985,1
2,"abundance","GLaD_0.5_weighted",0.789949748743719,1
2,"abundance","GLaD_0.5_weighted",0.794723618090452,1
2,"abundance","GLaD_0.5_weighted",0.799497487437186,1
2,"abundance","GLaD_0.5_weighted",0.80427135678392,1
2,"abundance","GLaD_0.5_weighted",0.809045226130653,1
2,"abundance","GLaD_0.5_weighted",0.813819095477387,1
2,"abundance","GLaD_0.5_weighted",0.818592964824121,1
2,"abundance","GLaD_0.5_weighted",0.823366834170854,1
2,"abundance","GLaD_0.5_weighted",0.828140703517588,1
2,"abundance","GLaD_0.5_weighted",0.832914572864322,1
2,"abundance","GLaD_0.5_weighted",0.837688442211055,1
2,"abundance","GLaD_0.5_weighted",0.842462311557789,1
2,"abundance","GLaD_0.5_weighted",0.847236180904523,1
2,"abundance","GLaD_0.5_weighted",0.852010050251256,1
2,"abundance","GLaD_0.5_weighted",0.85678391959799,1
2,"abundance","GLaD_0.5_weighted",0.861557788944724,1
2,"abundance","GLaD_0.5_weighted",0.866331658291457,1
2,"abundance","GLaD_0.5_weighted",0.871105527638191,1
2,"abundance","GLaD_0.5_weighted",0.875879396984925,1
2,"abundance","GLaD_0.5_weighted",0.880653266331658,1
2,"abundance","GLaD_0.5_weighted",0.885427135678392,1
2,"abundance","GLaD_0.5_weighted",0.890201005025126,1
2,"abundance","GLaD_0.5_weighted",0.894974874371859,1
2,"abundance","GLaD_0.5_weighted",0.899748743718593,1
2,"abundance","GLaD_0.5_weighted",0.904522613065327,1
2,"abundance","GLaD_0.5_weighted",0.90929648241206,1
2,"abundance","GLaD_0.5_weighted",0.914070351758794,1
